,date,store_name,city,county,category_name,pack,bottle_volume_ml,state_bottle_cost,state_bottle_retail,bottles_sold,sale_dollars,volume_sold_liters,volume_sold_gallons
821,2014-12-19,Last Stop Beverage Shop,DES MOINES,Polk,DECANTERS & SPECIALTY PACKAGES,12.0,800.0,21.49,32.24,12.0,386.88,9.6,2.54
822,2015-07-01,Prime Mart / Broadway Waterloo,WATERLOO,Black Hawk,DECANTERS & SPECIALTY PACKAGES,24.0,200.0,5.64,8.46,48.0,406.08,9.6,2.54
823,2015-06-10,Tequila's Liquor Store,DES MOINES,Polk,DECANTERS & SPECIALTY PACKAGES,24.0,200.0,5.64,8.46,48.0,406.08,9.6,2.54
824,2014-07-07,Crossroads Wine and Liquor,DUNLAP,Harrison,DECANTERS & SPECIALTY PACKAGES,6.0,1850.0,31.5,47.25,6.0,283.5,11.1,2.93
825,"2021-04-12,""Central City Liquor, Inc."",Des Moines,POLK,Coffee Liqueurs,12,50,6.6,9.9,3,29.7,0.15,0.03",Unknown,Unknown,UNKNOWN,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
826,2021-04-21,Hy-Vee Wine and Spirits / Le Mars,Le Mars,PLYMOUTH,Coffee Liqueurs,12.0,50.0,6.6,9.9,3.0,29.7,0.15,0.03
827,2020-11-27,Hy-Vee Food Store / Marion,Marion,LINN,Coffee Liqueurs,12.0,50.0,6.6,9.9,3.0,29.7,0.15,0.03
828,2020-01-21,Casey's General Store #3452 / West U,West Union,FAYETTE,Neutral Grain Spirits Flavored,8.0,50.0,8.75,13.13,3.0,39.39,0.15,0.03
829,"2020-08-04,""Central Mart I, LLC."",Sioux City,WOODBURY,Neutral Grain Spirits Flavored,8,50,8.75,13.13,3,39.39,0.15,0.03",Unknown,Unknown,UNKNOWN,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
830,2020-01-28,Hy-Vee Food Store #1 / WDM,West Des Moines,POLK,Gold Rum,12.0,50.0,5.54,8.31,3.0,24.93,0.15,0.03
831,2014-02-12,Bancroft Liquor Store,BANCROFT,Kossuth,DECANTERS & SPECIALTY PACKAGES,20.0,150.0,10.05,15.08,2.0,30.16,0.3,0.08
832,2021-04-12,Hy-Vee #7 / Cedar Rapids,Cedar Rapids,LINN,Coffee Liqueurs,12.0,50.0,6.6,9.9,6.0,59.4,0.3,0.07
833,2020-11-25,Mrs. B's Liquor,Remsen,PLYMOUTH,Temporary &  Specialty Packages,6.0,50.0,22.49,33.74,6.0,202.44,0.3,0.07
834,2020-11-23,Hy-Vee Food Store #3 / Des Moines,Des Moines,POLK,Temporary &  Specialty Packages,6.0,50.0,22.49,33.74,6.0,202.44,0.3,0.07
835,2019-07-16,Central Mart,Sioux City,WOODBURY,Neutral Grain Spirits Flavored,8.0,300.0,8.75,13.13,1.0,13.13,0.3,0.07
836,2019-07-30,Transit General Store,Sioux City,WOODBURY,Unknown,10.0,600.0,6.0,9.0,1.0,9.0,0.6,0.15
837,2019-05-28,Smokin' Joe's #16 Tobacco and Liquor Outlet,Muscatine,MUSCATINE,Unknown,10.0,600.0,6.0,9.0,1.0,9.0,0.6,0.15
838,2019-08-08,Family Pantry,Des Moines,POLK,Unknown,10.0,600.0,6.0,9.0,1.0,9.0,0.6,0.15
839,2019-07-23,Hy-Vee Food Store / Cedar Falls,Cedar Falls,BLACK HAWK,Unknown,10.0,600.0,6.0,9.0,1.0,9.0,0.6,0.15
840,2019-02-07,Smokin' Joe's #8 Tobacco and Liquor Outlet,Davenport,SCOTT,Unknown,10.0,600.0,6.0,9.0,1.0,9.0,0.6,0.15
841,"2020-01-24,""Giggle Juice Liquor Station, LLC"",Anamosa,JONES,null,10,600,6.0,9.0,1,9.0,0.6,0.15",Unknown,Unknown,UNKNOWN,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
842,2019-06-24,Smokin' Joe's #8 Tobacco and Liquor Outlet,Davenport,SCOTT,Unknown,10.0,600.0,6.0,9.0,1.0,9.0,0.6,0.15
843,2019-07-16,Dyno's #53 / Sibley,Sibley,OSCEOLA,Unknown,10.0,600.0,6.0,9.0,1.0,9.0,0.6,0.15
844,2020-10-13,Super Mart / Oelwein,Oelwein,FAYETTE,Temporary &  Specialty Packages,12.0,50.0,2.0,3.0,12.0,36.0,0.6,0.15
845,2020-10-27,Select Mart    Gordon Dr,Sioux City,WOODBURY,Temporary &  Specialty Packages,12.0,50.0,2.0,3.0,12.0,36.0,0.6,0.15
846,2020-11-23,Fareway Stores #025 / Clinton,Clinton,CLINTON,Temporary &  Specialty Packages,12.0,50.0,5.0,7.5,12.0,90.0,0.6,0.15
847,2020-12-03,Liquor Tobacco & Grocery - Mason City,Mason City,CERRO GORD,Temporary &  Specialty Packages,12.0,50.0,5.0,7.5,12.0,90.0,0.6,0.15
848,2020-04-16,Hy-Vee #2 Food Store / Mason City,Mason City,CERRO GORD,American Distilled Spirit Specialty,12.0,50.0,14.0,21.0,12.0,252.0,0.6,0.15
849,"2021-04-15,""Uptown Liquor, Llc"",Forest City,WINNEBAGO,Coffee Liqueurs,12,50,6.6,9.9,12,118.8,0.6,0.15",Unknown,Unknown,UNKNOWN,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
850,2019-06-15,Target Store T-0878 / Fort Dodge,Fort Dodge,WEBSTER,Single Malt Scotch,6.0,100.0,14.99,22.49,6.0,134.94,0.6,0.15
851,2019-08-08,Fareway Stores #138 / Pleasant Hill,Pleasant Hill,Polk,Gold Rum,12.0,50.0,5.54,8.31,12.0,99.72,0.6,0.15
852,2020-01-31,Hy-Vee Food Store / Osceola,Osceola,CLARKE,Gold Rum,12.0,50.0,5.54,8.31,12.0,99.72,0.6,0.15
853,"2019-06-28,""Giggle Juice Liquor Station, LLC"",Anamosa,JONES,Neutral Grain Spirits Flavored,8,300,8.75,13.13,2,26.26,0.6,0.15",Unknown,Unknown,UNKNOWN,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
854,2019-07-30,Liquor Locker,Rock Rapids,LYON,Neutral Grain Spirits Flavored,8.0,300.0,8.75,13.13,2.0,26.26,0.6,0.15
855,2019-02-12,Hy-Vee #7 / Cedar Rapids,Cedar Rapids,LINN,Neutral Grain Spirits Flavored,8.0,300.0,8.75,13.13,2.0,26.26,0.6,0.15
856,2017-07-19,Cork and Bottle / Oskaloosa,Oskaloosa,MAHASKA,Single Malt Scotch,6.0,850.0,23.49,35.24,1.0,35.24,0.85,0.22
857,2019-08-07,Cork and Bottle / Oskaloosa,Oskaloosa,MAHASKA,Single Malt Scotch,6.0,850.0,19.99,29.99,1.0,29.99,0.85,0.22
858,2020-01-23,Bootleggin' Barzini's Fin,Coralville,JOHNSON,Single Malt Scotch,6.0,850.0,19.99,29.99,1.0,29.99,0.85,0.22
859,2020-01-29,Cork and Bottle / Oskaloosa,Oskaloosa,MAHASKA,Single Malt Scotch,6.0,850.0,19.99,29.99,1.0,29.99,0.85,0.22
860,2014-12-15,Hy-Vee Food Store / Muscatine,MUSCATINE,Muscatine,DECANTERS & SPECIALTY PACKAGES,6.0,850.0,20.47,30.71,1.0,30.71,0.85,0.22
861,2020-01-22,Hy-Vee Wine & Spirits #2 / Davenport,Davenport,SCOTT,Unknown,10.0,600.0,6.0,9.0,2.0,18.0,1.2,0.31
862,2019-06-07,Bluejay Market,Perry,DALLAS,Unknown,10.0,600.0,6.0,9.0,2.0,18.0,1.2,0.31
863,2020-01-07,Hy-Vee Food Store / Cedar Falls,Cedar Falls,BLACK HAWK,Unknown,10.0,600.0,6.0,9.0,2.0,18.0,1.2,0.31
864,2020-01-09,Hy-Vee Food Store / Altoona,Altoona,POLK,Unknown,10.0,600.0,6.0,9.0,2.0,18.0,1.2,0.31
865,2020-01-30,Hy-Vee Food Store / Altoona,Altoona,POLK,Unknown,10.0,600.0,6.0,9.0,2.0,18.0,1.2,0.31
866,2019-07-10,Hy-Vee Wine & Spirits #2 / Davenport,Davenport,SCOTT,Unknown,10.0,600.0,6.0,9.0,2.0,18.0,1.2,0.31
867,2020-01-06,Rockingham Liquor - Davenport,Davenport,SCOTT,Unknown,10.0,600.0,6.0,9.0,2.0,18.0,1.2,0.31
868,2020-11-30,Beecher Liquor / Dubuque,Dubuque,DUBUQUE,Temporary &  Specialty Packages,12.0,50.0,2.0,3.0,24.0,72.0,1.2,0.31
869,2013-10-24,Vom Fass / Des Moines,DES MOINES,Polk,MISCELLANEOUS  BRANDIES,6.0,50.0,4.34,6.51,24.0,156.24,1.2,0.32
870,2020-12-08,Casey's General Store #1527 / Grinnell,Grinnell,POWESHIEK,Neutral Grain Spirits Flavored,8.0,50.0,8.75,13.13,24.0,315.12,1.2,0.31
871,2015-01-28,Hy-Vee Wine and Spirits / Pella,PELLA,Marion,MISCELLANEOUS SCHNAPPS,10.0,600.0,5.94,8.91,2.0,17.82,1.2,0.32
872,2015-06-10,Hy-Vee Drugstore / Ottumwa,OTTUMWA,Wapello,MISCELLANEOUS SCHNAPPS,10.0,600.0,5.94,8.91,2.0,17.82,1.2,0.32
873,2014-12-09,Hy-Vee Food Store / Marshalltown,MARSHALLTOWN,Marshall,MISCELLANEOUS SCHNAPPS,10.0,600.0,5.94,8.91,2.0,17.82,1.2,0.32
874,2015-04-27,Hy-Vee Wine & Spirits / Muscatine,MUSCATINE,Muscatine,MISCELLANEOUS SCHNAPPS,10.0,600.0,5.94,8.91,2.0,17.82,1.2,0.32
875,2015-01-27,Tobacco Hut #14 / Council Bluffs,COUNCIL BLUFFS,Pottawattamie,MISCELLANEOUS SCHNAPPS,10.0,600.0,5.94,8.91,2.0,17.82,1.2,0.32
876,2016-08-08,Hy-Vee / Waverly,Waverly,Bremer,MISCELLANEOUS SCHNAPPS,10.0,600.0,5.94,8.91,2.0,17.82,1.2,0.32
877,2014-10-08,Sac Liquor Store,SAC CITY,Sac,MISCELLANEOUS SCHNAPPS,10.0,600.0,5.94,8.91,2.0,17.82,1.2,0.32
878,2015-09-17,Hy-Vee Food Store #3 / Des Moines,DES MOINES,Polk,MISCELLANEOUS SCHNAPPS,10.0,600.0,5.94,8.91,2.0,17.82,1.2,0.32
879,2014-06-16,Hy-Vee Wine and Spirits / Washington,WASHINGTON,Washington,MISCELLANEOUS SCHNAPPS,10.0,600.0,5.94,8.91,2.0,17.82,1.2,0.32
880,2015-09-28,Mos Mini Mart,MISSOURI VALLEY,Harrison,MISCELLANEOUS SCHNAPPS,10.0,600.0,5.94,8.91,2.0,17.82,1.2,0.32
881,2015-08-25,Hy-Vee Food Store / Marshalltown,MARSHALLTOWN,Marshall,MISCELLANEOUS SCHNAPPS,10.0,600.0,5.94,8.91,2.0,17.82,1.2,0.32
882,2015-06-23,Hy-Vee / Waukee,WAUKEE,Dallas,MISCELLANEOUS SCHNAPPS,10.0,600.0,5.94,8.91,2.0,17.82,1.2,0.32
883,2014-07-28,Hy-Vee Wine and Spirits / Atlantic,ATLANTIC,Cass,MISCELLANEOUS SCHNAPPS,10.0,600.0,5.94,8.91,2.0,17.82,1.2,0.32
884,2015-04-28,Hy-Vee / Windsor Heights,WINDSOR HEIGHTS,Polk,IRISH WHISKIES,10.0,600.0,11.88,17.82,2.0,35.64,1.2,0.32
885,2014-04-29,Liquor On The Corner / Cherokee,CHEROKEE,Cherokee,IRISH WHISKIES,10.0,600.0,11.88,17.82,2.0,35.64,1.2,0.32
886,2018-01-15,Vom Fass / Des Moines,Des Moines,POLK,Special Order Items,6.0,200.0,7.92,11.88,6.0,71.28,1.2,0.32
887,2016-03-16,Central Mart,SIOUX CITY,Woodbury,PEACH BRANDIES,10.0,600.0,7.12,10.68,2.0,21.36,1.2,0.32
888,2015-03-16,Hy-Vee #1044 / Burlington,BURLINGTON,Des Moines,AMERICAN AMARETTO,10.0,600.0,5.95,8.93,2.0,17.86,1.2,0.32
889,2016-02-24,Hy-Vee Drugstore / Iowa City,IOWA CITY,Johnson,100 PROOF VODKA,48.0,200.0,1.13,1.7,6.0,10.2,1.2,0.32
890,2016-02-25,GD Xpress / Davenport,DAVENPORT,Scott,MISCELLANEOUS  BRANDIES,12.0,600.0,4.9,7.35,2.0,14.7,1.2,0.32
891,2017-01-18,Vom Fass / Des Moines,Des Moines,POLK,Special Order Items,6.0,200.0,7.67,11.51,6.0,69.06,1.2,0.32
892,2014-10-22,Liquor Downtown / Iowa City,IOWA CITY,Johnson,PEACH BRANDIES,10.0,600.0,5.28,7.92,2.0,15.84,1.2,0.32
893,2015-05-06,Sam's Mini Mart / Sioux City,SIOUX CITY,Woodbury,PEACH BRANDIES,10.0,600.0,5.28,7.92,2.0,15.84,1.2,0.32
894,2015-01-29,Pit Stop Liquors / Newton,NEWTON,Jasper,PEACH BRANDIES,10.0,600.0,5.28,7.92,2.0,15.84,1.2,0.32
895,2014-12-27,Hy-Vee Food Store / Webster City,WEBSTER CITY,Hamilton,PEACH BRANDIES,10.0,600.0,5.28,7.92,2.0,15.84,1.2,0.32
896,2014-10-14,Kolby's Liquor Store,NEW HAMPTON,Chickasaw,DECANTERS & SPECIALTY PACKAGES,6.0,850.0,20.99,32.24,2.0,64.48,1.7,0.45
897,2014-06-26,Bottle Boutique,INDIANOLA,Warren,DECANTERS & SPECIALTY PACKAGES,6.0,1950.0,17.75,26.63,1.0,26.63,1.95,0.52
898,2014-05-27,Wal-Mart 1764 / Windsor Heights,WINDSOR HEIGHTS,Polk,DECANTERS & SPECIALTY PACKAGES,6.0,1950.0,14.75,22.13,66.0,1460.58,128.7,34.0
899,2015-10-15,North Scott Foods,ELDRIDGE,Scott,DECANTERS & SPECIALTY PACKAGES,6.0,850.0,22.48,33.72,6.0,202.32,5.1,1.35
900,2013-10-11,CVS Pharmacy #8538 / Cedar Falls,CEDAR FALLS,Black Hawk,DECANTERS & SPECIALTY PACKAGES,6.0,850.0,21.24,32.24,6.0,193.44,5.1,1.35
901,2013-10-16,Sid's Beverage Shop,DUBUQUE,Dubuque,DECANTERS & SPECIALTY PACKAGES,6.0,850.0,21.24,32.24,6.0,193.44,5.1,1.35
902,2014-11-13,Hy-Vee Food Store #1 / Mason City,MASON CITY,Cerro Gordo,DECANTERS & SPECIALTY PACKAGES,6.0,850.0,22.49,33.74,6.0,202.44,5.1,1.35
903,2018-09-06,Ingersoll Liquor and Beverage,Des Moines,POLK,Single Malt Scotch,6.0,850.0,23.49,35.24,6.0,211.44,5.1,1.34
904,2013-12-11,Hy-Vee Food Store #1 / Cedar Rapids,CEDAR RAPIDS,Linn,DECANTERS & SPECIALTY PACKAGES,6.0,850.0,21.99,32.99,6.0,197.94,5.1,1.35
905,2016-08-26,Hy-Vee / Windsor Heights,Windsor Heights,Polk,SINGLE MALT SCOTCH,6.0,850.0,22.99,34.49,6.0,206.94,5.1,1.35
906,2014-11-24,Fareway Stores #840 / Monticello,MONTICELLO,Jones,DECANTERS & SPECIALTY PACKAGES,12.0,850.0,7.49,11.24,12.0,134.88,10.2,2.69
907,2014-08-11,Riverside Casino And Resort,RIVERSIDE,Washington,DECANTERS & SPECIALTY PACKAGES,12.0,850.0,7.49,11.24,12.0,134.88,10.2,2.69
908,2014-09-09,I-35 Spirits / Ankeny,ANKENY,Polk,DECANTERS & SPECIALTY PACKAGES,6.0,1950.0,18.0,27.0,6.0,162.0,11.7,3.09
909,2014-09-04,Fareway Stores #491 / Mason City,MASON CITY,Cerro Gordo,DECANTERS & SPECIALTY PACKAGES,6.0,1950.0,18.0,27.0,6.0,162.0,11.7,3.09
910,2014-06-17,Hy-Vee / Waverly,WAVERLY,Bremer,DECANTERS & SPECIALTY PACKAGES,6.0,1950.0,14.75,22.13,6.0,132.78,11.7,3.09
911,2014-05-27,Wal-Mart 0892 / Ankeny,ANKENY,Polk,DECANTERS & SPECIALTY PACKAGES,6.0,1850.0,31.5,47.25,18.0,850.5,33.3,8.8
912,2014-05-28,Wal-Mart 2764 / Altoona,ALTOONA,Polk,DECANTERS & SPECIALTY PACKAGES,6.0,1850.0,31.5,47.25,18.0,850.5,33.3,8.8
913,2012-12-06,Hy-Vee Food Store / Marshalltown,MARSHALLTOWN,Marshall,DECANTERS & SPECIALTY PACKAGES,6.0,900.0,21.49,32.24,3.0,96.72,2.7,0.71
914,2014-06-09,Hy-Vee Food and Drug / Grand / WDM,WEST DES MOINES,Polk,DECANTERS & SPECIALTY PACKAGES,6.0,900.0,21.99,32.99,6.0,197.94,5.4,1.43
915,"2014-02-06,""Central City Liquor, Inc."",DES MOINES,Polk,DECANTERS & SPECIALTY PACKAGES,6,900,21.99,32.99,24,791.76,21.6,5.71",Unknown,Unknown,UNKNOWN,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
916,2015-08-05,Fareway Stores #963 / Cedar Rapids,CEDAR RAPIDS,Linn,DECANTERS & SPECIALTY PACKAGES,6.0,3600.0,10.0,15.0,12.0,180.0,43.2,11.41
917,2014-10-20,Target Store T-1901 / WDM,WEST DES MOINES,Polk,DECANTERS & SPECIALTY PACKAGES,6.0,900.0,10.49,15.74,48.0,755.52,43.2,11.41
918,2020-10-09,Liquorland,Burlington,DES MOINES,Temporary &  Specialty Packages,12.0,50.0,2.0,3.0,4.0,12.0,0.2,0.05
919,2018-08-02,Hy-Vee Food Store / Marshalltown,Marshalltown,MARSHALL,Aged Dark Rum,12.0,50.0,5.9,8.85,4.0,35.4,0.2,0.05
920,2019-05-21,The Hut 23,Onawa,MONONA,Single Malt Scotch,6.0,100.0,14.99,22.49,2.0,44.98,0.2,0.05
921,2021-04-21,Tobacco Hut & Liquor,Council Bluffs,POTTAWATTA,Special Order Items,10.0,50.0,9.66,14.49,4.0,57.96,0.2,0.05
922,2015-11-21,Tobacco Hut #14 / Council Bluffs,COUNCIL BLUFFS,Pottawattamie,APRICOT BRANDIES,24.0,200.0,1.96,2.94,1.0,2.94,0.2,0.05
923,2020-04-24,Lickety Liquor,Des Moines,POLK,Neutral Grain Spirits Flavored,8.0,50.0,8.75,13.13,4.0,52.52,0.2,0.05
924,2020-02-10,Hy-Vee Food Store / Muscatine,Muscatine,MUSCATINE,Neutral Grain Spirits Flavored,8.0,50.0,8.75,13.13,4.0,52.52,0.2,0.05
925,2021-04-08,Casey's General Store #3327 / Fairfield,Fairfield,JEFFERSON,Neutral Grain Spirits Flavored,8.0,50.0,8.75,13.13,4.0,52.52,0.2,0.05
926,2020-10-08,Fareway Stores #138 / Pleasant Hill,Pleasant Hill,Polk,Neutral Grain Spirits Flavored,8.0,50.0,8.75,13.13,4.0,52.52,0.2,0.05
927,2015-10-13,Twin Town Liquor,TOLEDO,Tama,DECANTERS & SPECIALTY PACKAGES,6.0,200.0,8.5,12.75,2.0,25.5,0.4,0.11
928,2014-12-29,Bootleggin' Barzini's Fin,CORALVILLE,Johnson,DECANTERS & SPECIALTY PACKAGES,6.0,400.0,14.84,22.26,1.0,22.26,0.4,0.11
929,2015-10-14,Bancroft Liquor Store,BANCROFT,Kossuth,DECANTERS & SPECIALTY PACKAGES,6.0,800.0,30.99,46.49,1.0,46.49,0.8,0.21
930,2016-03-14,Smokin' Joe's #10 Tobacco and Liquor,MARION,Linn,MISCELLANEOUS  BRANDIES,24.0,200.0,1.96,2.94,4.0,11.76,0.8,0.21
931,2020-12-07,Hy-Vee Wine and Spirits / Ankeny,Ankeny,POLK,Neutral Grain Spirits Flavored,8.0,50.0,8.75,13.13,16.0,210.08,0.8,0.21
932,2020-10-15,Hy-Vee #2 / Coralville,Coralville,JOHNSON,Neutral Grain Spirits Flavored,8.0,50.0,8.75,13.13,16.0,210.08,0.8,0.21
933,2020-10-09,Casey's General Store #2891 / Fort Dodge,Fort Dodge,WEBSTER,Neutral Grain Spirits Flavored,8.0,50.0,8.75,13.13,16.0,210.08,0.8,0.21
934,"2020-10-22,""Brick Street Market, LLC"",Bondurant,POLK,Neutral Grain Spirits Flavored,8,50,8.75,13.13,16,210.08,0.8,0.21",Unknown,Unknown,UNKNOWN,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
935,2015-06-18,Kwik Stop 3 / Waterloo,WATERLOO,Black Hawk,PEACH BRANDIES,24.0,200.0,1.96,2.94,8.0,23.52,1.6,0.42
936,2015-10-08,Kwik Stop 4 / Waterloo,WATERLOO,Black Hawk,PEACH BRANDIES,24.0,200.0,1.96,2.94,8.0,23.52,1.6,0.42
937,2014-07-23,Siouxland Beverage,SIOUX CITY,Woodbury,DECANTERS & SPECIALTY PACKAGES,6.0,1850.0,31.5,47.25,1.0,47.25,1.85,0.49
938,2019-02-25,W-Mart,Davenport,SCOTT,Gold Rum,24.0,375.0,4.5,6.75,1.0,6.75,0.37,0.09
939,2020-04-20,Smokin' Joe's #15 Tobacco and Liquor Outlet,Cedar Rapids,LINN,Gold Rum,24.0,375.0,4.5,6.75,1.0,6.75,0.37,0.09
940,2019-02-05,Smokin' Joe's #13 Tobacco and Liquor Outlet,Cedar Rapids,Linn,Gold Rum,24.0,375.0,4.5,6.75,1.0,6.75,0.37,0.09
941,2020-10-19,Hy-Vee Wine & Spirits / Muscatine,Muscatine,MUSCATINE,Temporary &  Specialty Packages,12.0,375.0,14.0,21.0,1.0,21.0,0.37,0.09
942,2020-01-29,Mill St Liquor,Lake Mills,WINNEBAGO,Single Malt Scotch,24.0,375.0,12.5,18.75,1.0,17.25,0.37,0.09
943,2019-01-30,Hy-Vee Food Store #1636 / Spencer,Spencer,CLAY,Single Malt Scotch,24.0,375.0,11.5,17.25,1.0,17.25,0.37,0.09
944,2020-10-28,Fareway Stores #531 / Algona,Algona,KOSSUTH,Temporary &  Specialty Packages,6.0,375.0,22.0,33.0,1.0,33.0,0.37,0.09
945,2020-02-06,Happy's Wine & Spirits,Cedar Falls,BLACK HAWK,Single Malt Scotch,24.0,375.0,12.5,18.75,1.0,18.75,0.37,0.09
946,2019-06-04,Pit Stop Liquors / Newton,Newton,JASPER,Coffee Liqueurs,24.0,375.0,6.49,9.74,1.0,9.74,0.37,0.09
947,2018-09-12,Mike's Market and Deli,Oskaloosa,MAHASKA,Coffee Liqueurs,24.0,375.0,6.49,9.74,1.0,9.74,0.37,0.09
948,2019-07-02,The Liquor Stop / Sumner,Sumner,BREMER,Coffee Liqueurs,24.0,375.0,6.49,9.74,1.0,9.74,0.37,0.09
949,2018-08-02,Hometown Foods / State Center,State Center,MARSHALL,Coffee Liqueurs,24.0,375.0,6.49,9.74,1.0,9.74,0.37,0.09
950,2019-08-12,Smokin' Joe's #16 Tobacco and Liquor Outlet,Muscatine,MUSCATINE,Coffee Liqueurs,24.0,375.0,6.49,9.74,1.0,9.74,0.37,0.09
951,2020-10-12,Cody Mart Gas & Liquor,Le Claire,SCOTT,Coffee Liqueurs,24.0,375.0,6.49,9.74,1.0,9.74,0.37,0.09
952,2020-01-23,Quick Shop / Clear Lake,ClearLake,CERRO GORD,Coffee Liqueurs,24.0,375.0,6.49,9.74,1.0,9.74,0.37,0.09
953,"2019-02-18,""Central City Liquor, Inc."",Des Moines,POLK,Straight Rye Whiskies,12,375,9.99,14.99,1,14.99,0.37,0.09",Unknown,Unknown,UNKNOWN,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
954,2020-12-07,Kum & Go #121 / Urbandale,Urbandale,POLK,Straight Rye Whiskies,12.0,375.0,9.99,14.99,1.0,14.99,0.37,0.09
955,2014-11-13,Hy-Vee #4 / Davenport,DAVENPORT,Scott,DECANTERS & SPECIALTY PACKAGES,12.0,850.0,11.49,17.24,132.0,2275.68,112.2,29.64
956,2012-09-11,Hy-Vee Wine and Spirits / WDM,WEST DES MOINES,Polk,DECANTERS & SPECIALTY PACKAGES,6.0,900.0,19.96,29.94,138.0,4131.72,124.2,32.81
957,2020-01-08,Hy-Vee Drugstore / Ottumwa,Ottumwa,WAPELLO,Unknown,10.0,600.0,6.0,9.0,6.0,54.0,3.6,0.95
958,2015-10-15,North Scott Foods,ELDRIDGE,Scott,DECANTERS & SPECIALTY PACKAGES,6.0,950.0,10.0,15.0,6.0,90.0,5.7,1.51
959,2014-11-03,Wines and Spirits,WASHINGTON,Washington,DECANTERS & SPECIALTY PACKAGES,6.0,950.0,10.0,15.0,6.0,90.0,5.7,1.51
960,2014-10-15,Wal-Mart 1621 / Centerville,CENTERVILLE,Appanoose,DECANTERS & SPECIALTY PACKAGES,6.0,950.0,11.03,16.55,6.0,99.3,5.7,1.51
961,2015-07-30,New Star Mart  /  Newton,NEWTON,Webster,DECANTERS & SPECIALTY PACKAGES,6.0,950.0,10.01,15.02,6.0,90.12,5.7,1.51
962,2020-10-28,Wal-Mart 1431 / Keokuk,Keokuk,LEE,Temporary &  Specialty Packages,12.0,50.0,2.0,3.0,36.0,108.0,1.8,0.47
963,2020-10-28,Wal-Mart 0985 / Fairfield,Fairfield,JEFFERSON,Temporary &  Specialty Packages,12.0,50.0,2.0,3.0,36.0,108.0,1.8,0.47
964,2020-10-28,Wal-Mart 1528 / Cedar Rapids,Cedar Rapids,LINN,Temporary &  Specialty Packages,12.0,50.0,2.0,3.0,36.0,108.0,1.8,0.47
965,2020-10-23,Wal-Mart 0784 / Mt Pleasan,Mt Pleasant,Henry,Temporary &  Specialty Packages,12.0,50.0,2.0,3.0,36.0,108.0,1.8,0.47
966,2020-10-27,Wal-Mart 0647 / Grinnell,Grinnell,POWESHIEK,Temporary &  Specialty Packages,12.0,50.0,2.0,3.0,36.0,108.0,1.8,0.47
967,"2015-11-10,""Jensen Liquors, Ltd."",SHELDON,O'Brien,DECANTERS & SPECIALTY PACKAGES,10,600,19.98,29.97,3,89.91,1.8,0.48",Unknown,Unknown,UNKNOWN,Unknown,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
968,2014-06-10,Hy-Vee Food Store #5 / Des Moines,DES MOINES,Polk,DECANTERS & SPECIALTY PACKAGES,6.0,900.0,21.99,32.99,2.0,65.98,1.8,0.48
969,2014-02-26,Hy-Vee Food Store / Cedar Falls,CEDAR FALLS,Black Hawk,IRISH WHISKIES,16.0,600.0,3.96,5.94,3.0,17.82,1.8,0.48
970,2012-06-28,Twin Town Liquor,TOLEDO,Tama,DECANTERS & SPECIALTY PACKAGES,6.0,900.0,19.96,29.94,2.0,59.88,1.8,0.48
971,2014-12-10,Hy-Vee #3 Food and Drugstore,DAVENPORT,Scott,MISCELLANEOUS SCHNAPPS,10.0,600.0,5.94,8.91,3.0,26.73,1.8,0.48
972,2014-10-23,Hy-Vee Drugstore / Davenport,DAVENPORT,Scott,MISCELLANEOUS SCHNAPPS,10.0,600.0,5.94,8.91,3.0,26.73,1.8,0.48
973,2015-04-07,Great Pastimes,MONTICELLO,Jones,MISCELLANEOUS SCHNAPPS,10.0,600.0,5.94,8.91,3.0,26.73,1.8,0.48
974,2015-06-16,Hy-Vee Food Store / Marshalltown,MARSHALLTOWN,Marshall,MISCELLANEOUS SCHNAPPS,10.0,600.0,5.94,8.91,3.0,26.73,1.8,0.48
975,2015-09-22,Hy-Vee Food Store / Marshalltown,MARSHALLTOWN,Marshall,MISCELLANEOUS SCHNAPPS,10.0,600.0,5.94,8.91,3.0,26.73,1.8,0.48
976,2014-12-16,Tobacco Hut #14 / Council Bluffs,COUNCIL BLUFFS,Pottawattamie,MISCELLANEOUS SCHNAPPS,10.0,600.0,5.94,8.91,3.0,26.73,1.8,0.48
977,2015-04-15,Hy-Vee #3 Food and Drugstore,DAVENPORT,Scott,MISCELLANEOUS SCHNAPPS,10.0,600.0,5.94,8.91,3.0,26.73,1.8,0.48
978,2016-03-15,Hy-Vee Food Store / Marshalltown,MARSHALLTOWN,Marshall,MISCELLANEOUS SCHNAPPS,10.0,600.0,5.94,8.91,3.0,26.73,1.8,0.48
