store_number,store_name,zip_code,address,store_location,etl_date
5717,CASEY'S GENERAL STORE #3789,50009,2480 1ST AVE SOUTH,POINT(-93.465257014 41.628925005),2025-02-25T12:40:58.468704
5718,CASEY'S GENERAL STORE #1303,501580,111 N. 3RD AVENUE,POINT(-92.907504976 42.051229008),2025-02-25T12:40:58.468704
5719,GOPUFF / IOWA CITY,522400,1907 STEVENS DRIVE UNIT C-E,POINT(-91.534512 41.641762),2025-02-25T12:40:58.468704
5720,CASEY'S GENERAL STORE #1921- ACKLEY,506010,512 SHERMAN AVENUE,POINT(-93.0551829619999 42.5563190140001),2025-02-25T12:40:58.468704
5721,WEST MAIN LIQUOR,52132,306 W MAIN ST. SUITE C,POINT(-91.867759978 43.182759994),2025-02-25T12:40:58.468704
5722,PETRO STOP - NEWTON,502080,404 SOUTH 11TH AVENUE WEST,POINT(-93.058352 41.690355),2025-02-25T12:40:58.468704
5723,CASEY'S GENERAL STORE #2538-WAUKEE,502630,20 WEST HICKMAN ROAD,POINT(-93.872767 41.614862),2025-02-25T12:40:58.468704
5724,CASEY'S GENERAL STORE #3772,525440,105 SOUTH 18TH STREET,POINT(-92.867379968 40.732279001),2025-02-25T12:40:58.468704
5725,EXPRESS LANE GAS & FOOD MART #79,527670,17948 GREAT RIVER RD,POINT(-90.428215969 41.568232985),2025-02-25T12:40:58.468704
5726,EHLINGER'S VINTON EXPRESS,523490,310 K AVENUE SOUTH,POINT(-92.03752 42.16832),2025-02-25T12:40:58.468704
5727,ONE STOP SHOP #4 - DENISON,514420,306 NORTH 7TH STREET,POINT(-95.360485034 42.020441984),2025-02-25T12:40:58.468704
5728,BEER THIRTY DENISON,514420,923 4TH AVENUE SOUTH,POINT(-95.360099969 42.012058991),2025-02-25T12:40:58.468704
5729,LAZY RIVER BEVERAGE AND MORE,52761,2116 PARK AVENUE,POINT(-91.030487 41.446981),2025-02-25T12:40:58.468704
5730,JIM'S FOOD,50701,437 SULLIVAN AVENUE,POINT(-92.355914 42.487051),2025-02-25T12:40:58.468704
5731,HOMETOWN FOODS,507020,1010 EAST MITCHELL AVENUE,POINT(-92.343118 42.476639),2025-02-25T12:40:58.468704
5732,BEECHER CO INC,520010,1691 ASBURY ROAD,POINT(-90.696886 42.500775),2025-02-25T12:40:58.468704
5734,FAREWAY STORES #193 / TIFFIN,523400,500 CROELL AVENUE,POINT(-91.657407 41.708639),2025-02-25T12:40:58.468704
5735,SUPER SAVER LIQUOR -MUSCATINE,527610,1510 A ISETT AVENUE,POINT(-91.042755 41.440327),2025-02-25T12:40:58.468704
5736,218 FUEL EXPRESS,504350,68 MONROE STREET,POINT(-92.73738 43.122076),2025-02-25T12:40:58.468704
5737,SUPER STOP & SHOP / BALDWIN,522070,5358 HWY 64,POINT(-90.836072001 42.073752984),2025-02-25T12:40:58.468704
5738,CASEY'S GENERAL STORE #3291,522180,5110 HWY 13 N,POINT(-91.52939696 42.238501061),2025-02-25T12:40:58.468704
5739,CASEY'S GENERAL STORE #1455,50122,27470 HWY 65 SOUTH,POINT(-93.30969 42.30348),2025-02-25T12:40:58.468704
5740,NEW STAR / KNOXVILLE,501380,901 WEST PLEASANT ST,POINT(-93.107850986 41.320995005),2025-02-25T12:40:58.468704
5741,HASS MARKET,527320,122 SOUTH 2ND STREET,POINT(-90.188301 41.844485),2025-02-25T12:40:58.468704
5742,DONAHUE'S ONE STOP,521460,125 WEST JEFFERSON AVENUE,POINT(-91.155186 43.203808),2025-02-25T12:40:58.468704
5743,CASEY'S GENERAL STORE #3327 / FAIRFIELD,525560,2125 LIBERTYVILLE RD,POINT(-91.96365004 40.98870799),2025-02-25T12:40:58.468704
5744,CASEY'S GENERAL STORE #1624 / WASHINGTON,523530,1002 W MADISON ST,POINT(-91.70411497 41.29696698),2025-02-25T12:40:58.468704
5745,CASEY'S GENERAL STORE #3292,506440,1906 3RD AVE SE,POINT(-91.890216 42.451427),2025-02-25T12:40:58.468704
5746,CASEY'S GENERAL STORE #3037 / CHEROKEE,51012,1200 N 2ND ST,POINT(-95.552351 42.764395),2025-02-25T12:40:58.468704
5747,CASEY'S GENERAL STORE #3201 / COUNCIL BLUFFS,515010,701 32ND AVE,POINT(-95.853439009 41.22782399),2025-02-25T12:40:58.468704
5748,CASEY'S GENERAL STORE #1887 / CEDAR FALLS,506130,2425 CENTER ST,POINT(-92.456003 42.558409),2025-02-25T12:40:58.468704
5749,CASEY'S GENERAL STORE #3025 / CARROLL,514010,613 US HWY 30 W,POINT(-94.874495 42.068503),2025-02-25T12:40:58.468704
5750,CASEY'S GENERAL STORE #2920 / ANKENY,50021,1010 SE NATIONAL DR,POINT(-93.58201 41.70518),2025-02-25T12:40:58.468704
5751,CASEY'S GENERAL STORE #2346 / BURLINGTON,526010,2630 SUMMER ST,POINT(-91.116784034 40.780030997),2025-02-25T12:40:58.468704
5752,CASEY'S GENERAL STORE #2481 / BLOOMFIELD,525370,206 S WASHINGTON,POINT(-92.41369 40.750602),2025-02-25T12:40:58.468704
5753,CASEY'S GENERAL STORE #2639 / MAYNARD,506550,525 MAIN ST W,POINT(-91.883533 42.773818),2025-02-25T12:40:58.468704
5754,CASEY'S GENERAL STORE #2342 / BURLINGTON,526010,3105 WEST AVE,POINT(-91.140725 40.800395),2025-02-25T12:40:58.468704
5755,CASEY'S GENERAL STORE #0007 / OTTUMWA,525010,1001 E MAIN ST,POINT(-92.40135 41.01059),2025-02-25T12:40:58.468704
5756,CASEY'S GENERAL STORE #1577 / ALBIA,525310,122 N MAIN ST,POINT(-92.806728013 41.028766991),2025-02-25T12:40:58.468704
5757,CASEY'S GENERAL STORE #1651 / ALBIA,525310,1117 CLINTON ST,POINT(-92.809669977 41.016643993),2025-02-25T12:40:58.468704
5758,CASEY'S GENERAL STORE #51 / HUMBOLDT,505480,907 13TH ST N,POINT(-94.22643298 42.731316012),2025-02-25T12:40:58.468704
5759,CASEY'S GENERAL STORE #42 / WELLMAN,52356,700 6TH ST,POINT(-91.83643 41.46744),2025-02-25T12:40:58.468704
5760,CASEY'S GENERAL STORE #72 / TIPTON,52772,1107 CEDAR ST,POINT(-91.1284 41.77712),2025-02-25T12:40:58.468704
5761,CASEY'S GENERAL STORE #1315 / ARNOLDS PARK,513310,357 HWY 71 S,POINT(-95.138445 43.36311),2025-02-25T12:40:58.468704
5762,CASEY'S GENERAL STORE #1329 / ESTHERVILLE,513340,8 CENTRAL AVE,POINT(-94.843564012 43.401673009),2025-02-25T12:40:58.468704
5763,CASEY'S GENERAL STORE #1374 / COLFAX,500540,501 W STATE ST,POINT(-93.251974961 41.673126007),2025-02-25T12:40:58.468704
5764,CASEY'S GENERAL STORE #1484 / MUSCATINE,52761,1111 OREGON ST,POINT(-91.063732035 41.404217999),2025-02-25T12:40:58.468704
5765,CASEY'S GENERAL STORE #2906 / MUSCATINE,527610,3509 STEAMBOAT WAY,POINT(-91.08481797 41.448836001),2025-02-25T12:40:58.468704
5766,CASEY'S GENERAL STORE #2944 / MUSCATINE,527610,3010 UNIVERSITY DR,POINT(-91.017088 41.458464),2025-02-25T12:40:58.468704
5767,CASEY'S GENERAL STORE #1678 / OTTUMWA,52501,346 RICHMOND AVE,POINT(-92.42832 41.00612),2025-02-25T12:40:58.468704
5768,CASEY'S GENERAL STORE #1886 / OTTUMWA,525010,504 W MARY ST,POINT(-92.429237018 40.994307981),2025-02-25T12:40:58.468704
5769,CASEY'S GENERAL STORE #2208 / OTTUMWA,525010,1603 W 2ND ST,POINT(-92.433272 41.034863),2025-02-25T12:40:58.468704
5770,CASEY'S GENERAL STORE #2427 / WATERLOO,507030,3035 LOGAN AVE,POINT(-92.337524 42.542919),2025-02-25T12:40:58.468704
5771,CASEY'S GENERAL STORE #2867 / WATERLOO,507010,2424 RANCHERO RD,POINT(-92.407299984 42.454571008),2025-02-25T12:40:58.468704
5772,CASEY'S GENERAL STORE #1062 / WINTERSET,50273,527 W SUMMIT ST,POINT(-94.01982 41.33021),2025-02-25T12:40:58.468704
5773,CASEY'S GENERAL STORE #2239 / INDEPENDENCE,506440,1200 5TH AVE NE,POINT(-91.88945 42.48002),2025-02-25T12:40:58.468704
5774,CASEY'S GENERAL STORE #3854  / MANCHESTER,52057,1305 W COMMERCIAL ST,POINT(-91.48298 42.46295),2025-02-25T12:40:58.468704
5775,CASEY'S GENERAL STORE #1378 / JESUP,506480,1330 6TH ST,POINT(-92.063377 42.469199),2025-02-25T12:40:58.468704
5776,CASEY'S GENERAL STORE #2890 / WEST LIBERTY,52776,402 W 15TH ST,POINT(-91.266302 41.583271),2025-02-25T12:40:58.468704
5777,CASEY'S GENERAL STORE #2610 / ATLANTIC,50022,1408 E 7TH ST,POINT(-94.99286 41.40386),2025-02-25T12:40:58.468704
5778,CASEY'S GENERAL STORE #2474 / HUXLEY,50124,104 N HWY 69,POINT(-93.599797959 41.892777007),2025-02-25T12:40:58.468704
5779,CASEY'S GENERAL STORE #1609 / ELDON,525540,811 W ELM ST,POINT(-92.227890963 40.921586003),2025-02-25T12:40:58.468704
5780,CASEY'S GENERAL STORE #2630 / CEDAR FALLS,506130,5226 UNIVERSITY AVE,POINT(-92.42064498 42.509998983),2025-02-25T12:40:58.468704
5781,CASEY'S GENERAL STORE #2898 / CLARENCE,522160,93 LOMBARD ST,POINT(-91.065862 41.888723),2025-02-25T12:40:58.468704
5782,CASEY'S GENERAL STORE #3606,503220,5150 100TH STREET,POINT(-93.756689752 41.653961079),2025-02-25T12:40:58.468704
5783,CASEY'S GENERAL STORE #2319 / FT MADISON,52627,1428 38TH ST,POINT(-91.361802 40.624188),2025-02-25T12:40:58.468704
5784,CASEY'S GENERAL STORE #2023 / FT MADISON,52627,1208 AVE H,POINT(-91.319538 40.630103),2025-02-25T12:40:58.468704
5785,CASEY'S GENERAL STORE #2491 / CLARINDA,516320,1107 S 16TH ST,POINT(-95.03783 40.72734),2025-02-25T12:40:58.468704
5786,CASEY'S GENERAL STORE #2779 / CORALVILLE,522410,1987 2ND ST,POINT(-91.591 41.67929),2025-02-25T12:40:58.468704
5787,CASEY'S GENERAL STORE #2699 / ESSEX,516380,1482 STATE HWY 48,POINT(-95.309361 40.832502),2025-02-25T12:40:58.468704
5788,CASEY'S GENERAL STORE #1277 / FORT DODGE,505010,1320 A ST,POINT(-94.207468 42.487942),2025-02-25T12:40:58.468704
5789,CASEY'S GENERAL STORE #2512 / HILLS,52235,310 W MAIN ST,POINT(-91.540937923 41.554715196),2025-02-25T12:40:58.468704
5790,CASEY'S GENERAL STORE #1166 / HULL,51239,612 DIVISION ST,POINT(-96.13755 43.18551),2025-02-25T12:40:58.468704
5791,CASEY'S GENERAL STORE #2060 / POCAHONTAS,50574,605 W ELM AVE,POINT(-94.67822 42.7326),2025-02-25T12:40:58.468704
5792,CASEY'S GENERAL STORE #2672 / SANBORN,512480,510 W 7TH ST,POINT(-95.662215024 43.186316017),2025-02-25T12:40:58.468704
5793,CASEY'S GENERAL STORE #1265 / SIBLEY,512490,702 2ND AVE,POINT(-95.751285989 43.401406004),2025-02-25T12:40:58.468704
5794,CASEY'S GENERAL STORE #1922 / WALCOTT,527730,780 N MAIN ST,POINT(-90.775216031 41.592083984),2025-02-25T12:40:58.468704
5795,CASEY'S GENERAL STORE #61 / WILTON,52778,624 W 5TH ST,POINT(-91.02618 41.59),2025-02-25T12:40:58.468704
5796,CASEY'S GENERAL STORE #1541 / WEST BEND,505970,316 2ND AVE NE,POINT(-94.442696979 42.965575998),2025-02-25T12:40:58.468704
5797,CASEY'S GENERAL STORE #1649 / WAVERLY,506770,1312 W BREMER AVE,POINT(-92.486805 42.725642),2025-02-25T12:40:58.468704
5798,CASEY'S GENERAL STORE #3528 / WASHINGTON,523530,1730 E WASHINGTON ST,POINT(-91.67056 41.29814),2025-02-25T12:40:58.468704
5799,CASEY'S GENERAL STORE #2472 / NICHOLS,527660,1334 HWY 22,POINT(-91.30382 41.48112),2025-02-25T12:40:58.468704
5800,BREW GAS COFFEE WINE SPIRITS,511090,2026 RIVERSIDE BLVD,POINT(-96.474603 42.51496),2025-02-25T12:40:58.468704
5801,CASEY'S GENERAL STORE #2647 / CENTER POINT,522130,4397 N CENTER POINT,POINT(-91.774068992 42.18312102),2025-02-25T12:40:58.468704
5802,CASEY'S GENERAL STORE #3718 / PLEASANT HILL,50327,1175 NE 75TH ST,POINT(-93.45421503 41.599791982),2025-02-25T12:40:58.468704
5803,CASEY'S GENERAL STORE #3333 / PLEASANT HILL,50327,5550 E UNIVERSITY AVE,POINT(-93.50411 41.59916),2025-02-25T12:40:58.468704
5804,CASEY'S GENERAL STORE #2030 / CLINTON,52732,1336 CAMANCHE AVE,POINT(-90.200693 41.83082),2025-02-25T12:40:58.468704
5805,CASEY'S GENERAL STORE #2229 / OSAGE,504610,1430 MAIN ST,POINT(-92.797458 43.284162),2025-02-25T12:40:58.468704
5806,CASEY'S GENERAL STORE #1159 / CORRECTIONVILLE,510160,524 11TH ST,POINT(-95.783077 42.482163),2025-02-25T12:40:58.468704
5807,CASEY'S GENERAL STORE #1028 / MIDDLETOWN,526380,75 MAIN ST,,2025-02-25T12:40:58.468704
5808,CASEY'S GENERAL STORE #1373 / BONDURANT,500350,302 2ND ST NE,POINT(-93.459274 41.702943),2025-02-25T12:40:58.468704
5809,CASEY'S GENERAL STORE #26 / PERRY,502200,2617 WILLIS AVE,POINT(-94.085731001 41.838087017),2025-02-25T12:40:58.468704
5810,CASEY'S GENERAL STORE #2576 / WHAT CHEER,502680,410 S BARNES ST,POINT(-92.354652 41.398987),2025-02-25T12:40:58.468704
5811,CASEY'S GENERAL STORE #2629 / RIVERSIDE,523270,200 E 1ST ST,POINT(-91.578214006 41.47979301),2025-02-25T12:40:58.468704
5812,CASEY'S GENERAL STORE #2487 / SPIRIT LAKE,513600,1304 18TH ST,POINT(-95.109255 43.422638),2025-02-25T12:40:58.468704
5813,CASEY'S GENERAL STORE #2791 / CEDAR RAPIDS,524040,9125 ATLANTIC DR SW,POINT(-91.679307 41.8913),2025-02-25T12:40:58.468704
5814,EICHMAN ENTERPRISES INC / SAGEVILLE,520020,11941 HWY 52 N,POINT(-90.720524029 42.566616015),2025-02-25T12:40:58.468704
5815,SUPER STOP IV - DUBUQUE,520010,535 HILL STREET SUITE A,POINT(-90.673976 42.496807),2025-02-25T12:40:58.468704
5816,CASEY'S GENERAL STORE #2916 / ALTOONA,500090,170 36TH AVE SW,POINT(-93.509083974 41.649312015),2025-02-25T12:40:58.468704
5817,CASEY'S GENERAL STORE #1950 / GRINNELL,501120,217 6TH AVE,POINT(-92.733675033 41.746462002),2025-02-25T12:40:58.468704
5818,CASEY'S GENERAL STORE #2894 / INDIANOLA,501250,1101 E 2ND AVE,POINT(-93.54773 41.35808),2025-02-25T12:40:58.468704
5819,CASEY'S GENERAL STORE #2530 / ALTA,510020,303 E HWY 7,POINT(-95.302 42.67533),2025-02-25T12:40:58.468704
5820,CASEY'S GENERAL STORE #57 / EDDYVILLE,52553,108 S MERINO AVE,POINT(-92.62977 41.15712),2025-02-25T12:40:58.468704
5821,CASEY'S GENERAL STORE #3645 / LONE TREE,527550,302 N DEVOE ST,POINT(-91.425665 41.490723),2025-02-25T12:40:58.468704
5822,CASEY'S GENERAL STORE #2836 / MONROE,50170,509 S MONROE ST,POINT(-93.10176 41.51775),2025-02-25T12:40:58.468704
5823,CASEY'S GENERAL STORE #2431 / SIOUX CENTER,512500,8 7TH ST NE,POINT(-96.175386988 43.084608998),2025-02-25T12:40:58.468704
5824,CASEY'S GENERAL STORE #1695 / SOLON,523330,203 S MARKET ST,POINT(-91.492953 41.806076),2025-02-25T12:40:58.468704
5825,CASEY'S GENERAL STORE #2019 / WEST BURLINGTON,526550,501 E MT PLEASANT ST,POINT(-91.150655975 40.825493015),2025-02-25T12:40:58.468704
5826,CASEY'S GENERAL STORE #2595 / KEOKUK,526320,326 MAIN ST,POINT(-91.382660014 40.394422002),2025-02-25T12:40:58.468704
5827,CASEY'S GENERAL STORE #2636 / KEOKUK,526320,3530 MAIN ST,POINT(-91.411298966 40.42251898),2025-02-25T12:40:58.468704
5828,CENEX - HAMPTON,504410,4 4TH STREET SE,POINT(-93.202491 42.741445),2025-02-25T12:40:58.468704
5829,CASEY'S GENERAL STORE #3858 - IOWA CITY,522450,370 SCOTT COURT,POINT(-91.482149 41.657452),2025-02-25T12:40:58.468704
5830,CASEY'S GENERAL STORE #1911 / NEWTON,50208,1018 1ST AVE E,POINT(-93.040372 41.699251),2025-02-25T12:40:58.468704
5831,CASEY'S GENERAL STORE #1828 / WEBSTER CITY,505950,1300 2ND ST,POINT(-93.835808967 42.469290007),2025-02-25T12:40:58.468704
5832,CASEY'S GENERAL STORE #1605 / HAMPTON,504410,719 4TH ST NE,POINT(-93.202453 42.748893),2025-02-25T12:40:58.468704
5833,CASEY'S GENERAL STORE #1546 / FREMONT,525610,203 E MAIN ST,POINT(-92.43533502 41.212988985),2025-02-25T12:40:58.468704
5834,CASEY'S GENERAL STORE #1417 / IOWA FALLS,501260,1223 OAK ST,POINT(-93.26327 42.52773),2025-02-25T12:40:58.468704
5835,CASEY'S GENERAL STORE #55 / MARCUS,510350,4801 HWY 143,POINT(-95.799712 42.810144),2025-02-25T12:40:58.468704
5836,CASEY'S GENERAL STORE #1612 / MOUNT PLEASANT,52641,400 W WASHINGTON ST,POINT(-91.5579 40.96593),2025-02-25T12:40:58.468704
5837,CASEY'S GENERAL STORE #2681 / OKOBOJI,513550,1802 HWY 71 N,POINT(-95.127165 43.391834),2025-02-25T12:40:58.468704
5838,CASEY'S GENERAL STORE #2306 / NEVADA,502010,1136 LINCOLN HWY,POINT(-93.44414 42.02276),2025-02-25T12:40:58.468704
5839,STATION MART #2,507070,1119 RIVER FOREST ROAD,POINT(-92.297765 42.462807),2025-02-25T12:40:58.468704
5840,BROTHER'S MARKET / CLARION,505250,325 CENTRAL AVE WEST,POINT(-93.73611 42.73162),2025-02-25T12:40:58.468704
5841,SWEETWATER SPIRITS - LIVERMORE,50558,405 4TH AVENUE,POINT(-94.185291 42.868501),2025-02-25T12:40:58.468704
5842,URBANDALE LIQUOR,503220,6401 DOUGLAS AVE  STE 1,POINT(-93.705732 41.629411),2025-02-25T12:40:58.468704
5843,LEAF BROTHERS CIGARS / WDM,502660,9500 UNIVERSITY AVE  #1101,POINT(-93.839693 41.600235),2025-02-25T12:40:58.468704
5844,CASEY'S GENERAL STORE #3826 - ADEL,500030,1738 NILE KINNICK S.,POINT(-94.013955004 41.600796008),2025-02-25T12:40:58.468704
5845,CASEY'S GENERAL STORE #3827- ANKENY,500230,3605 NW IRVINEDALE DRIVE,POINT(-93.63897 41.76107),2025-02-25T12:40:58.468704
5846,ROCKINGHAM LIQUOR - DAVENPORT,528020,2423 ROCKINGHAM ROAD,POINT(-90.613625 41.514051),2025-02-25T12:40:58.468704
5847,MOTI'S FOOD,528020,1717 WEST 3RD STREET,POINT(-90.601884 41.522305),2025-02-25T12:40:58.468704
5848,WEST FORTY MARKET - GREENE,50636,107 E TRAER ST,POINT(-92.80182 42.89589),2025-02-25T12:40:58.468704
5849,SUPER QUICK STOP - COUNCIL BLUFFS,515010,2800 TWIN CITY DR. SUITE 10,POINT(-95.890122995 41.216437007),2025-02-25T12:40:58.468704
5850,CASEY'S GENERAL STORE #2684 - DURANT,527470,504 5TH STREET,POINT(-90.91258897 41.601396991),2025-02-25T12:40:58.468704
5851,CASEY'S GENERAL STORE #74 - MORNING SUN,52640,618 S CHURCH STREET,POINT(-91.254443 41.089418),2025-02-25T12:40:58.468704
5852,CASEY'S GENERAL STORE #2256 - DEWITT,52742,1515 11TH STREET,POINT(-90.552433 41.825724),2025-02-25T12:40:58.468704
5853,R & R TOWN MART / RUDD,504710,522 CHICKASAW ST,POINT(-92.90535 43.128195),2025-02-25T12:40:58.468704
5854,CASEY'S GENERAL STORE #1068 - DAVENPORT,528040,11200 140TH STREET,POINT(-90.68408347 41.5086372820001),2025-02-25T12:40:58.468704
5855,TAYLOR QUIK PIK - HARLAN,515370,2111 23RD STREET,POINT(-95.339634 41.647276),2025-02-25T12:40:58.468704
5856,STATION MART #1 - EVANSDALE,507070,3594 LAFAYETTE ROAD,POINT(-92.288217029 42.476948007),2025-02-25T12:40:58.468704
5857,EZ STOP II - DUBUQUE,520010,700 RHOMBERG AVENUE,POINT(-90.663494 42.515732),2025-02-25T12:40:58.468704
5858,TAYLOR QUIK PIK - SHELBY,515700,12 EAST STREET,POINT(-95.45117 41.501),2025-02-25T12:40:58.468704
5859,LIQUOR TOBACCO & GROCERY - MASON CITY,504010,18 NORTH MONROE AVENUE,POINT(-93.208614 43.152301),2025-02-25T12:40:58.468704
5860,KUM & GO #0217 -AMES,500100,3111 SOUTH DUFF AVENUE,POINT(-93.6102 41.99492),2025-02-25T12:40:58.468704
5861,TAYLOR QUIK PIK - COUNCIL BLUFFS,515030,14151 WABASH AVENUE,POINT(-95.817909 41.220431),2025-02-25T12:40:58.468704
5862,SOUTHGATE EXPRESSE - AMES,500100,110 AIRPORT ROAD,POINT(-93.610827 42.00099),2025-02-25T12:40:58.468704
5863,K-ZAR INC - WATERLOO,507070,1761 INDEPENDENCE AVENUE,POINT(-92.302546982 42.49863702),2025-02-25T12:40:58.468704
5864,CASEY'S GENERAL STORE #2803 / VILLISCA,508640,309 N U AVE,POINT(-94.985035032 40.934666004),2025-02-25T12:40:58.468704
5865,HAWKEYE SMOKE SHOP,522410,421 10TH AVE STE B,POINT(-91.578333 41.674444),2025-02-25T12:40:58.468704
5866,HOMETOWN FAMILY MARKET,506350,310 2ND ST,POINT(-92.716232041 42.18734902),2025-02-25T12:40:58.468704
5867,K FOOD MART / MONTICELLO,523100,616 S MAIN ST,POINT(-91.185929 42.232914),2025-02-25T12:40:58.468704
5868,BROTHERS MARKET / BLOOMFIELD,525370,207 E LOCUST ST,POINT(-92.412847 40.752691),2025-02-25T12:40:58.468704
5869,TOBACCO OUTLET PLUS #507 - URBANDALE,503220,6941 DOUGLAS AVE,POINT(-93.71198 41.62938),2025-02-25T12:40:58.468704
5870,KEYSTONE LIQUOR,522410,517 2ND ST,POINT(-91.574095 41.671543),2025-02-25T12:40:58.468704
5871,GM MART / IOWA CITY,522400,2601 HIGHWAY 6 EAST,POINT(-91.497024713 41.634223751),2025-02-25T12:40:58.468704
5872,THE SNACK SHACK / WATERLOO,507020,4335 TEXAS ST,POINT(-92.306998 42.453042),2025-02-25T12:40:58.468704
5873,WEST D LIQUORS,502650,5014 EP TRUE PKWY,POINT(-93.772974 41.572144),2025-02-25T12:40:58.468704
5874,KWIK STOP FOOD MART / DUBUQUE,520010,4039 PENNSYLVANIA AVE,,2025-02-25T12:40:58.468704
5875,FAIRBANK FOOD CENTER / FAIRBANK,506290,102 N 4TH ST,POINT(-92.047352 42.639631),2025-02-25T12:40:58.468704
5876,'DA BOOZE BARN / WEST BEND,50597,108 S BROADWAY,POINT(-94.444878034 42.959230981),2025-02-25T12:40:58.468704
5877,CASEY'S GENERAL STORE #1659 / ANKENY,500230,302 S ANKENY BLVD,POINT(-93.600376 41.72934),2025-02-25T12:40:58.468704
5878,HOMETOWN FOODS - HUBBARD,501220,210 E MAPLE ST,POINT(-93.298170983 42.305296982),2025-02-25T12:40:58.468704
5879,HOMETOWN FOODS - CONRAD,506210,119 N MAIN ST,POINT(-92.874589 42.225148),2025-02-25T12:40:58.468704
5880,SHORTEE'S PIT STOP / SPEEDWAY CAFE,512450,215 S RERICK AVE,POINT(-95.624301 43.085223),2025-02-25T12:40:58.468704
5882,HOMETOWN FOODS / STATE CENTER,502470,120 E MAIN ST,POINT(-93.162374009 42.016593014),2025-02-25T12:40:58.468704
5883,KIMMES HUMBOLDT COUNTRY STORE #14,50548,411 13TH ST,POINT(-94.181182 42.510582),2025-02-25T12:40:58.468704
5884,CASEY'S GENERAL STORE #3439 / LIME SPRINGS,521550,14046 45TH ST,POINT(-92.226421392 43.450921754),2025-02-25T12:40:58.468704
5885,CASEY'S GENERAL STORE #67 / SUMNER,50674,911 E 1ST ST,POINT(-92.08397 42.84748),2025-02-25T12:40:58.468704
5886,BEECHER LIQUOR / DUBUQUE,520010,1691 ASBURY RD,POINT(-90.696886 42.500775),2025-02-25T12:40:58.468704
5887,CASEY'S GENERAL STORE #2392 / JOHNSTON,501310,5340 NW BEAVER DR,POINT(-93.68459 41.65748),2025-02-25T12:40:58.468704
5888,BIG 10 MART #62 / BETTENDORF,52722,999 MIDDLE RD,POINT(-90.51902 41.539963),2025-02-25T12:40:58.468704
5889,SUPER QUICK LIQUOR / WDM,502660,1800 22ND ST,POINT(-93.736764041 41.599012004),2025-02-25T12:40:58.468704
5890,WESTSIDE HOUSER MART / MUSCATINE,527610,2201 HOUSER ST,POINT(-91.07991003 41.436535014),2025-02-25T12:40:58.468704
5891,CASEY'S GENERAL STORE #2786 / DES MOINES,503130,5150 NE 14TH ST,POINT(-93.60140301 41.653476982),2025-02-25T12:40:58.468704
5892,GARNER FOODS / FT MADISON,526270,2236 AVE L,POINT(-91.337828 40.627164),2025-02-25T12:40:58.468704
5893,CASEY'S GENERAL STORE #3880 / WATERLOO,507010,1900 W RIDGEWAY AVE,POINT(-92.392437026 42.469802016),2025-02-25T12:40:58.468704
5894,WHISKEY BUSINESS / ALLERTON,500080,104 N PRAIRIE ST,POINT(-93.369616984 40.707026003),2025-02-25T12:40:58.468704
5895,ROLFE HEARTLAND,505810,600 BROAD ST,POINT(-94.529548065 42.812652696),2025-02-25T12:40:58.468704
5896,CASEY'S GENERAL STORE #1126 / WYOMING,523620,204 E MAIN ST,POINT(-91.003778042 42.058739989),2025-02-25T12:40:58.468704
5897,TOBACCO HUT / URBANDALE,503220,6535  DOUGLAS AVE,POINT(-93.707052 41.629397),2025-02-25T12:40:58.468704
5898,URBAN FUEL LLC / NORTH LIBERTY,523270,1 HAWKEYE DRIVE,POINT(-91.6072 41.734467),2025-02-25T12:40:58.468704
5899,FORT DODGE SMOKE SHOP,505010,1923 5TH AVE S,POINT(-94.170859 42.501169),2025-02-25T12:40:58.468704
5900,NEW STAR FLETCHER / WATERLOO,507010,315 FLETCHER AVE,POINT(-92.367142 42.489119),2025-02-25T12:40:58.468704
5901,LE CLAIRE GROCERY STORE,527530,536 N CODY RD,POINT(-90.343743 41.602962),2025-02-25T12:40:58.468704
5902,GM MINIMART / MUSCATINE,527610,2307 LUCAS ST,POINT(-91.071582 41.422928),2025-02-25T12:40:58.468704
5903,HOT SPOT FOOD AND LIQUOR / BURLINGTON,526010,1618 OSBORN ST,POINT(-91.112635 40.825513),2025-02-25T12:40:58.468704
5904,HARPERS ONE STOP / HARPERS FERRY,521460,125 JEFFERSON AVE,POINT(-91.155186 43.203808),2025-02-25T12:40:58.468704
5905,AJ'S JACK & JILL / WEST BRANCH,523580,115 E MAIN ST,POINT(-91.343394 41.671391),2025-02-25T12:40:58.468704
5906,POLK CITY LIQUOR,502260,201 N 3RD ST  STE A AND B,,2025-02-25T12:40:58.468704
5907,MARTELLE STORE,523050,400 S. MILITARY ST,POINT(-91.360942 42.020146),2025-02-25T12:40:58.468704
5908,NEIGHBORHOOD TOBACCO OUTLET / MARION,523020,2500 7TH AVE,POINT(-91.585363 42.033257),2025-02-25T12:40:58.468704
